JD_TDB,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d,r_au
2460931.5,-0.7461508085443849,-2.02514515974253,0.175877132949036,-0.01352019597700043,0.03476824537272737,-0.001638215644464224,2.165383733432578
2460932.5,-0.7596599465663788,-1.990347223358621,0.174236332246042,-0.01349786905310666,0.03482784080694801,-0.001643411239519824,2.137504059276417
2460933.5,-0.7731461130743239,-1.955489048171899,0.1725902586965563,-0.01347424128318672,0.03488872605999944,-0.001648762157578839,2.10985301077566
2460934.5,-0.7866079716335475,-1.920569335389232,0.1709387545044074,-0.0134492408948673,0.03495091880046711,-0.001654273357307679,2.0824405707886116
2460935.5,-0.8000441122344069,-1.885586769437333,0.169281656880115,-0.01342279249361434,0.03501443487069158,-0.001659949864220373,2.055277189566929
2460936.5,-0.8134530476213279,-1.850540019942277,0.1676187979818097,-0.0133948169673474,0.03507928797504395,-0.001665796754680909,2.0283738036982375
2460937.5,-0.8268332095337023,-1.81542774403658,0.1659500048735874,-0.01336523140615197,0.03514548933622678,-0.001671819136979054,2.0017418550660055
2460938.5,-0.8401829448756415,-1.780248589026732,0.1642750995043839,-0.01333394904097097,0.03521304731775771,-0.001678022129163473,1.9753933096750003
2460939.5,-0.8535005118357318,-1.745001195455865,0.1625938987107731,-0.01330087920569962,0.03528196701096951,-0.001684410833306776,1.9493406761631542
2460940.5,-0.8667840759826466,-1.709684200597754,0.1609062142474181,-0.01326592732768533,0.03535224978512029,-0.001690990305877237,1.923597023790094
2460941.5,-0.8800317063677683,-1.674296242419618,0.1592118528492304,-0.0132289949522386,0.03542389279956742,-0.001697765523906145,1.8981759996588048
2460942.5,-0.893241371671895,-1.638835964051962,0.1575106163295784,-0.01318997980737281,0.03549688847743387,-0.00170474134667751,1.8730918448898697
2460943.5,-0.9064109364396141,-1.603302018804038,0.1558023017191344,-0.01314877591558262,0.03557122394079502,-0.001711922472740957,1.8483594094275664
2460944.5,-0.9195381574520083,-1.567693075763068,0.15408670145008,-0.01310527375998639,0.03564688040812482,-0.001719313392177028,1.823994165113877
2460945.5,-0.9326206802958766,-1.532007826014317,0.1523636035903844,-0.01305936051251142,0.03572383255548127,-0.001726918334233419,1.8000122166206833
2460946.5,-0.9456560361953984,-1.496244989517277,0.1506327921326374,-0.01301092033186959,0.03580204784341198,-0.001734741210622722,1.776430309782521
2460947.5,-0.9586416391798066,-1.460403322671385,0.1488940473417073,-0.01295983473883968,0.03588148581112321,-0.001742785554486092,1.7532658368236012
2460948.5,-0.9715747836682233,-1.424481626604226,0.1471471461664231,-0.012905983076811,0.03596209733674872,-0.001751054452494342,1.7305368379257053
2460949.5,-0.9844526425628125,-1.38847875621871,0.1453918627267984,-0.01284924307135592,0.03604382385798319,-0.001759550458341189,1.7082619985431766
2460950.5,-0.9972722659647155,-1.352393630039719,0.1436279689089629,-0.01278949152543448,0.03612659655604123,-0.001768275457414485,1.6864606418435388
2460951.5,-1.010030580680767,-1.316225240870327,0.1418552351313787,-0.01272660521622248,0.03621033557455155,-0.001777230462514874,1.6651527156236021
2460952.5,-1.022724390730289,-1.279972667143968,0.1400734313119751,-0.01266046197722853,0.0362949494318561,-0.001786415450625505,1.6443587729536988
2460953.5,-1.03535037893738,-1.243635084769997,0.1382823278925086,-0.01259094174611461,0.03638033457625725,-0.001795829424456161,1.6240999456449796
2460954.5,-1.047905109517609,-1.207211779497825,0.1364816967412713,-0.01251792754246736,0.03646637475145965,-0.001805470531936805,1.6043979097022016
2460955.5,-1.060385031742642,-1.170702160009137,0.1346713120430087,-0.01244130669449642,0.03655294023155036,-0.001815335956115857,1.5852748421902394
2460956.5,-1.072786485002742,-1.134105771694414,0.132850951378858,-0.01236097238676338,0.0366398872534107,-0.001825421684775887,1.566753368937622
2460957.5,-1.085105705508467,-1.097422310866403,0.1310203970175783,-0.01227682536749541,0.03672705769942879,-0.001835722331204268,1.5488565023749061
2460958.5,-1.097338834744412,-1.060651639194928,0.1291794373529092,-0.01218877574249543,0.03681427896509627,-0.001846231015377492,1.5316075688634885
2460959.5,-1.109481929759268,-1.023793798187332,0.1273278684440955,-0.01209674485462956,0.03690136400338235,-0.001856939272210819,1.5150301250310865
2460960.5,-1.121530975377483,-0.9868490235243134,0.125465495641495,-0.01200066724549289,0.03698811157547665,-0.001867836972220664,1.499147862806943
2460961.5,-1.133481898405882,-0.9498177590271855,0.1235921352859815,-0.01190049267913539,0.03707430674277366,-0.00187891225366843,1.4839845030463679
2460962.5,-1.145330583881853,-0.9127006699994683,0.1217076164690503,-0.0117961881951951,0.03715972163088554,-0.001890151469729295,1.4695636778646926
2460963.5,-1.157072893372328,-0.875498655657741,0.1198117828364043,-0.0116877401497503,0.03724411649079148,-0.001901539155098253,1.4559088020689896
2460964.5,-1.168704685287318,-0.838212860344729,0.1179044944134095,-0.01157515619486497,0.03732724107571296,-0.001913058016339358,1.4430429343795363
2460965.5,-1.180221837119565,-0.8008446832027869,0.1159856294266683,-0.01145846714163386,0.03740883634451622,-0.001924688949919144,1.4309886294662
2460966.5,-1.191620269464144,-0.763395785979666,0.1140550860922589,-0.01133772864670117,0.03748863649312785,-0.001936411091364176,1.4197677821787702
2460967.5,-1.202895971610102,-0.7258680986422765,0.1121127843380617,-0.01121302265915288,0.03756637130459619,-0.001948201898333134,1.4094014657131577
2460968.5,-1.21404502843249,-0.6882638224894961,0.1101586674251976,-0.01108445856385634,0.03764176879627195,-0.001960037269570144,1.3999097658129231
2460969.5,-1.225063648249973,-0.6505854304830893,0.1081927034321248,-0.01095217395919964,0.03771455812953973,-0.001971891700700233,1.391311613441199
2460970.5,-1.235948191253273,-0.6128356645570328,0.1062148865645562,-0.01081633501212195,0.03778447273418242,-0.001983738476651715,1.383624618653202
2460971.5,-1.24669519805649,-0.575017529719996,0.1042252382552204,-0.0106771363415292,0.03785125358654264,-0.001995549899178998,1.3768649086354676
2460972.5,-1.257301417879871,-0.5371342848325408,0.102223808019706,-0.01053480039265677,0.03791465256896343,-0.002007297546563386,1.3710469730360622
2460973.5,-1.267763835842176,-0.499189430018119,0.1002106740382671,-0.01038957627943559,0.03797443582841057,-0.002018952561158704,1.366183519774077
2460974.5,-1.27807969882619,-0.4611866907526534,0.09818594343847098,-0.01024173808894431,0.03803038704551767,-0.002030485959103248,1.362285344473738
2460975.5,-1.28824653938428,-0.4231299987680875,0.09614975225987207,-0.01009158266084289,0.0380823105222706,-0.002041868955325919,1.3593612165104203
2460976.5,-1.298262197173619,-0.3850234699968643,0.0941022650892615,-0.00993942687431389,0.03813003399767732,-0.002053073296017959,1.3574177843808548
2460977.5,-1.308124837452926,-0.3468713798725538,0.09204367436322453,-0.009785604494352116,0.03817341110631677,-0.002064071590099707,1.3564595027225166
2460978.5,-1.317832966233505,-0.3086781363823501,0.0899741993433748,-0.009630462647028437,0.03821232340455442,-0.002074837630942924,1.3564885828195388
2460979.5,-1.32738544175479,-0.2704482513357681,0.08789408477833811,-0.00947435800842828,0.03824668190302342,-0.002085346699748679,1.3575049678627902
2460980.5,-1.336781482045331,-0.2321863103670251,0.08580359927491897,-0.009317652803336946,0.03827642806090299,-0.002095575842529456,1.359506333604112
2460981.5,-1.346020668430128,-0.1938969422236848,0.08370303340849976,-0.009160710716755604,0.03830153421651049,-0.002105504113567288,1.362488114387266
2460982.5,-1.355102944949867,-0.1555847879097199,0.08159269760925886,-0.00900389282376487,0.03832200344860718,-0.0021151127794508,1.3664435538813415
2460983.5,-1.364028613762527,-0.117254470246809,0.0794729198659781,-0.008847553641247313,0.03833786888259564,-0.002124385479250711,1.3713637792168076
2460984.5,-1.372798326698544,-0.07891056439395991,0.07734404329285471,-0.008692037398752182,0.03834919247468777,-0.002133308338001019,1.3772378966584466
